fabm2ae2	"california" del p end of word
mdbd2cf2	add n before sentence;"children" sub p middle of word;"school" add p before word, false start;
mdbd2cg2	add n before sentence;"Schools" del p end of word;"Rwanda" sub p middle of word;add n after sentence;
mdbd2ci2	"need" add words before word, restart ("but" sub word);"but" add n after word;"make" add p before word, false start;
mdbd2cj2	"are" sub word;"Rwanda" add n before word, sub p middle of word;add n after sentence;
mdbd2cl2	add n before sentence;"Rwanda" sub p middle of word, add n after word;
mdbd2cm2	"Rwanda" sub p middle of word; add n after sentence;
mdbd2cp2	"emporer" sub word; add n after sentence;
mdbd2cq2	"He" add p before word, false start;"keep" sub p middle of word, add n after word;add n after sentence;
mdom2ac2	"scientist" del p end of word; rest off text (n);
mdom2an2	"put" del w before word;
mdom2av2	add n before sentence; "most" del w before word, del p end of word; "different" add p's before word; "kinds" add w's after word restart;
mdom2be2	"caterpillar" del w before word; "all" add p end of word;
mdom2bk2	"caterpiller" del w before word (barely);
mdom2bs2	add n before sentence; "carry" add n middle of word; "and" del p end of word;
mdom2cr2	add n before sentence; "emperor" del p end of word;
mdom2da2	add n before sentence; "antarctica" del p middle of word not in CMUDICT (this combination of phones isn't);
mdom2dc2	add n before sentence; "along" add p after word; "and" del p end of word;
mdom2df2	add n before sentence; "out" del p end of word; "of" add w after word; "must" add n before word;
mdom2dh2	"line" add p before word false start; "antarctica" del p middle of word (according to CMUDICT);
mdom2dm2	"and" del p end of word; add n end of sentence;
mdom2dn2	add n before and end of sentence; "antarctica" del p middle of word;
mdom2dt2	add n before sentence;  "do" add n before word, sub w replacement; "run" add n before word; 
mdom2dv2	add n before sentence; "and" del p after word;
mdom2dw2	add n before sentence; "and" del p end of word;
mdom2dy2	"and" del p end of word;
mdom2ed2	add n before sentence; "american" del p beginning of word;
mdom2ef2	add n before sentence; "about" del p's end of word, add w's after word restart;
mdom2ek2	add n before and after sentence; "heart" del p end of word;
mdoq1ab2	del sentence;
mdoq1ac2	del sentance;
mdoq1ae2	"It" add n before word; "It can" add w between words; "can" add n before word; "harm" add n before word, del p middle of word, sub p end of word; "trees" add n before word; "and" add n before word, del p end of word; "buildings" add n before word, del p middle of word;
mdpj1ab2	"Lightning" del p's end of word;"through" sub word replacement, del all words after word;
mdpj1ac2	"sometimes" del w before word, add n before word, add p's middle of word;"hits" add n before word, del p end of word;
mdpj1ae2	"can" del w before word;"harm" sub word replacement, add n after word;"and" add p end of word;
mdpj1ag2	"a" add n before word, sub word;"lightning" add p before word false start;"storm" del p end of word, add n after word;"there" add n before word;"are" sub word;"stay" del w after word;
mdpj1ah2	"indoors" add nbefore word, sub p middle of word;add n after sentence;
mdpj1ai2	"water" sub p middle of word;add n after sentence;
mdpj1ak2	"Turn" sub p middle of word;"off" sub word replacement;"television" add n before word, del p middle of word;"computer" add p before word;add n after sentence;
mdpj1al2	add n before sentence;"brings" add n before word, add n after word;"kinds" add n before word, sub word replacement, add n after word;"weather" add n before word;
mdpj1ao2	"blow" add n before word, add n after word;"long" add n before word, add n after word, del w after word;"cloud" sub p middle of word, add n after word;"to" add n before word, add n after word;"ground" add n before word;
mdpj1ap2	"Dust" sub word;"storms" add n before word, add n after word;"in" add n before word, add n after word;"dry" add n before word, add n after word;
mdpj1aq2	"have" add n before word;"winds" del p end of word;
mdpj1ar2	"dust" sub word replacement;"dirt" sub word replacement;
mdpj1as2	"Sometimes" add p middle of word;"it" add  n before word, add n after word;"see" add n before word, add n after word;"dust" add n before word, sub p end of word, add n after word;
mdpj1at2	"rivers" sub word;"water" sub p middle of word;
mdpj1av2	"water" add n before word, sub p middle of word;"covers" add n before word, sub word replacement;"streets" del p end of word, add n after word;"into" add n before word, del p's end of word;"it" add p before word false start;"called" add p's before word false start, add n after word;"flood" sub p middle of word;
mdpj1ax2	"ago" del w before word, add n after word;"many" add n before word, add n after word;"recycled" add p before word false start;
mdpj1ay2	"a" add n before word, add n after word;"more" add n before word, add n after word;"cans" sub p end of word, add n after word;"bottles" sub word replacement, add word replacement;"and" add n after word;
mdpj1az2	add n before sentence;"Experts" sub p middle of word;"say" add n after word;"good" add n before word, add n after word;add n after sentence;
mdpj1ba2	add n before sentence;"is" add n before word;"Earth" sub p end of word;"cleaner" del p end of word;
mdpj1bc2	add n before sentence;"not" add n before word, add n after word;"piles" sub word replacement;
mdpj1bd2	"recycle" add n before word;"food" del w after word;
mdpj1be2	"use" del w before wprd;"worms" del p middle of word;"eat" add n before word;"garbage" add w after word;
mdpj1bf2	"worms" del p middle of word;"into" del all w's after word;add n after sentence (whisper);
mdpj1bg2	"used" del w before word;"gardens" del p middle of word;
mdpj1bh2	add n before sentence;"an" add word before word, add n before word (whisper);"important" add n before word (whisper), sub p beginning of word;"sign" sub word replacement;"on" add w before word, add n before word (whisper);
mdpj1bi2	"sign" add n before word,sub word replacement;"paper" del w before word;
mdpj1bj2	"people" add n beforeword, add n after word;"plastic" add n before word (whisper), sub word replacement;"bottles" sub word replacement;
mdpj1bk2	"bottles" sub word replacement, add n after word;
mdpj1bm2	"fix" add n before word, add n after word;"bikes" add n middle of word;"other" sub p middle of word;add n after sentence;
mdpj1bp2	"are" add n before word, add n after word;"big" add n after word;"water" sub p middle of word;
mdpj1bq2	"plants" sub word replacement, add n after word;"and" add n after word;"in" add n before word, add n fter word;"oceans" add n before word, del p end of word;
mdpj1br2	"in" add n before word, add n fter word;"oceans" del p end of word;
mdpj1bs2	add n before sentence;"California" add n before word, del p middle of word;"seal" add p end of word;"homes" del p end of word;
mdpj1bu2	"Scientists" del p's end of word, add n after word;"to" add n before word, add n after word;"protect" sub p middle of word;"kinds" sub word replacement;
mdpj1bv2	"turtles" add n before word, sub word replacement;
mdpj1bw2	"Mother" sub p middle of word, add p end of word, add n after word;"turtles" add n before word, sub word replacement;"to" add n before word, add n after word;"land" del p end of word;"only" add p's before word false start, add n before word (whisper);add n after sentence;
mdpj1bx2	"they" add n before word, add n after word;"back" add n after word;"water" sub p middle of word;
mglp1aa2	"storms" del p end of word; "lightning" add p middle of word;
mglp1ab2	"air" sub p beginning of word not in CMUDICT;
mglp1ac2	"sometimes" sub w replacement;
mglp1ag2	"comes" del p end of word; add n after sentence;
mglp1ak2	"television" sub p middle of word not in CMUDICT, add w after word repeat;
mglp1am2	"winds" del p end of word;
mglp1an2	"around" del p end of word;
mglp1ao2	"down" del w after word;
mglp1aq2	"storms" del p end of word;
mglp1ar2	"winds" del p end of word; "dust" del p end of word;
mglp1as2	"sometimes" del p end of word;
mglp1av2	"called" del p end of word;
mglp1ax2	"recycled" del p end of word; 
mglp1ba2	"helps" del p end of word, add w after word repeat;
mglp1bn2	"the" sub p beginning of word not in CMUDICT;
mglp1bq2	"and" del p end of word; "in" sub w replacement; "oceans" del p end of word;
mglp1br2	"oceans" del p end of word;
mglp1bs2	add n before sentence; "seal" add p end of word; "homes" del p end of word; add n after sentence;
mglp1bu2	"protect" del p end of word; "ocean" add n before word;
mglp1cd2	"whales" sub p middle of word not in CMUDICT;
mglp1ce2	"otters" sub w replacement, add w after word repeat (sub p's beginning of word not in CMUDICT); add n after sentence;
mglp1cf2	"otters" sub p's beginning of word not in CMUDICT;
mglp1cg2	"and" del p end of word;
mglp1cj2	"tastes" del p end of word;
mglp1cl2	"examine" sub p middle of word not in CMUDICT; "tops" del p end of word; "trees" del p end of word;
mglp1cm2	"that" sub w replacement;
mglp1cq2	add n before sentence; "forest" del p end of word;
mglp1cs2	"frog's" add w's before word restart; "gives" del p end of word, add w after word repeat;
mglp1ct2	"forest" del p end of word;
mglp1cu2	add n before sentence; "stink" add pause before word; "bug" add p end of word; "tastes" del p end of word; add n end of sentence;
mglp1cv2	"macaws" sub p beginning of word not in CMUDICT;
mglp1cz2	"from" del w after word; "looking" add pause before word; "fruit" add p end of word;
mglp1da2	add n before sentence; "in" add w after word; "forests" del p end of word;
mglp1db2	"rain" add p before word; "forest" del p end of word; "medicines" sub w replacement; add n after sentence;
mglp1dc2	"in" add w after word; "forests" del p end of word;
mglp1dd2	"medicines" sub w replacement;
mglp1de2	"medicines" del p end of word; "help" add w after word, add w after word restart;
mglp1dg2	"learned" sub p end of word not in CMUDICT:
mglp1dh2	"the" sub w replacement, add w after word; add n after sentence;
mglp1di2	"there" sub p beginning of word not in CMUDICT; add n after sentence;
mglp1dj2	"dinosaur" sub p n beginning of word not in CMUDICT, add p end of word; "had" sub w replacement; "at" sub w replacement; "its" sub w replacement, add w's after word restart;
mglp1dl2	"the" sub p beginning of word not in CMUDICT;
mglp1dr2	"is" del w after word; "rock" add sentence after sentence repeat;
mglp1dv2	"cooks" del p end of word; "animals" del p end of word;
mjcm2aa2	"field" del p end of word
mjcm2ah2	"The" sub p beginning of word; "lost" del p end of word
mjcm2ak2	"scientists" del p end of word
mjcm2av2	"forests" del p middle of word; "kinds" del p middle of word
mjcm2bd2	"A" del w
mjcm2be2	"The" sub w replacement
mjcm2bf2	"The" del w; "its" del p middle of word
mjcm2bl2	"When" del w 
mjcm2bp2	"Rwanda" del p middle of word
mjcm2bt2	"Rwanda" del p beginning of word
mjcm2bu2	"The" del w; "country" del p beginning of word
mjcm2cb2	"Rwanda" sub p beginning of word
mjcm2ce2	"children" del p end of word; "start" sub p beginning of word
mjcm2cg2	"in" del p end of word; "Rwanda" del p middle of word
mjcm2cx2	"parents" del p middle of word
mjcm2cy2	"our" sub p beginning of word
mjcm2da2	"Thick" del p beginning of word; "Antartica" add n false start
mjcm2de2	"But" add n before word; "can" del p end of word
mjcm2dn2	"the" del w
mjcm2dr2	"it" del w
mjcm2ds2	"asked" del p end of word
mjcm2dt2	"often" sub p middle of word
mjcm2dw2	del sentence
mjma1aa2	add n before sentence; "lightning" sub p middle of word, not in CMUDICT; 
mjma1ab2	"Lightning" add w before word, add n before word; "Lightning" sub p middle of word, not in CMUDICT; add n after sentence, whisper; 
mjma1ac2	"sometimes" del w before word, del p's beginning of word; 
mjma1ad2	add n before sentence; "Lightning" sub p middle of word, not in CMUDICT; "can" sub p middle of word, not in CMUDICT; 
mjma1ae2	"It" del p end of word; "can" sub p middle of word, not in CMUDICT; "and" sub p beginning of word, not in CMUDICT, del p end of word; "buildings" sub p beginning of word, not in CMUDICT; 
mjma1af2	"lightning" sub p middle of word, not in CMUDICT; 
mjma1ag2	"lightning" sub p middle of word, not in CMUDICT; "things" add n before word; "can" sub p middle of word, not in CMUDICT; 
mjma1al2	"Spring" sub p end of word, not in CMUDICT; "brings" add n after word; add n after sentence;
mjma1am2	add n before sentence; "Tornadoes" sub p end of word, not in CMUDICT; add n after sentence;
mjma1an2	add n before sentence; "and" sub p beginning of word, not in CMUDICT; add n after sentence;
mjma1ap2	"Dust" del p end of word; "dry" add p before word; 
mjma1as2	"is" del w's before word, add n after word; "dust" del p end of word; add n after sentence;
mjma1at2	add n before sentence; "fills" sub p middle of word, not in CMUDICT; "rivers" add w after word; add n after sentence;
mjma1au2	"water" add n after word; "onto" add n before word;"land" sub p middle of word, not in CMUDICT; add n after sentence;
mjma1av2	"houses" sub p middle of word, not in CMUDICT; "is" add p before word, false start, add w before word, restart; add n after sentence;
mjma1aw2	"Earth" sub p beginning of word, not in CMUDICT; add n after sentence;
mjma1ay2	add n to sentence; "more" sub p end of word, not in CMUDICT; "bottles" sub p end of word, not in CMUDICT; 
mjma1az2	"news" sub p end of word, not in CMUDICT;add n after sentence;
mjma1ba2	"It" sub p end of word, not in CMUDICT; "good" sub p middle of word, not in CMUDICT; "helps" add n after word;add n after sentence;
mjma1bd2	"garbage" sub p's end of word, not in CMUDICT; add n after sentence; 
mjma1be2	"worms" sub p middle of word, not in CMUDICT; "garbage" sub p's end of word, not in CMUDICT; add n after sentence;
mjma1bh2	"has" del p beginning of word; "an" sub p beginning of word, not in CMUDICT, add w after word, restart("an" sub p beginning of word, not in CMUDICT); add n after sentence;
mjma1bl2	"workers" sub p's end of word, add p's after word, false start, add w after word, restart; add n after sentence;
mjma1bm2	"old" sub p beginning of word, not in CMUDICT;add n after sentence;
mjma1bn2	"After" add n after word, whisper; "the bikes" sub p beginning of word, not in CMUDICT;"them" sub p middle of word, not in CMUDICT;add n after sentence;
mjma1bp2	"Oceans" sub p middle of word, not in CMUDICT; 
mjma1bq2	"the" sub p beginning of word, not in CMUDICT; "oceans" sub p middle of word, not in CMUDICT; add n after sentence;
mjma1br2	"the" sub p beginning of word, not in CMUDICT; "oceans" sub p middle of word, not in CMUDICT;
mjma1bs2	"California" del p end of word, not in CMUDICT; "homes" add p before word, false start, add n after word; "and" sub p beginning of word, not in CMUDICT, del p end of word; add n after sentence;
mjma1bt2	"the" sub p beginning of word, not in CMUDICT; "ocean" sub p middle of word, not in CMUDICT;
mjma1bu2	"Scientists" sub p's end of word; "to" add n after word; "protect" sub p beginning of word, not in CMUDICT;"ocean" sub p middle of word, not in CMUDICT; 
mjma1bv2	"in" del w after word, add p after word, false start, add w's after word, restart; "ocean" sub p middle of word, not in CMUDICT, add p end of word; add n after sentence;
mjma1bw2	"land" add n after word;"lay" add p before word, false start; "eggs" sub p end of word, not in CMUDICT;
mjma1by2	"the" sub p beginning of word, not in CMUDICT; "ocean" sub p middle of word, not in CMUDICT; 
mjma1bz2	add n before sentence; "friendly" del p middle of word; 
mjma1ca2	"and" sub p beginning of word, not in CMUDICT, del p end of word; 
mjma1cb2	add n before sentence; "the" sub p beginning of word, not in CMUDICT; "ocean" sub p middle of word, not in CMUDICT; add n after sentence;
mjma1cc2	"their" sub p middle of word, not in CMUDICT; 
mjma1cd2	add n befre sentence; "small" sub p beginning of word, not in CMUDICT; add n after sentence;
mjma1ce2	"the" sub p beginning of word; "ocean" sub p middle of word, not in CMUDICT;
mjma1ch2	"Brightly" add p before word, false start;"Brightly" sub p middle of word, not in CMUDICT; "live" sub w, replacement;"ocean" add w's after word, restart; 
mjma1ci2	"eat" sub p end of word, not in CMUDICT; 
mjma1ck2	"trees" sub p end of word, not in CMUDICT; add n after sentence;
mjma1cl2	add n before sentence; "Scientists" sub p's end of word, not in CMUDICT; "examine" add p's before word, false start; "the" sub p beginning of word, not in CMUDICT, add p's after word, add w after word, restart;add n after sentence;
mjma1cm2	"use" sub p end of word, not in CMUDICT; "tall" add w before word; "treetops" sub w, replacement; add n after sentence;
mjma1cn2	add n before sentence; "They" sub p beginning of word, not in CMUDICT;
mjma1cu2	"animals" add p before word; "stink" sub w, replacement, add n after word, add w's after word, restart; "bug" add p's before word, false start;"tastes" del p end of word; 
mjma1cx2	"bills" sub p middle of word, not in CMUDICT; "that" add p's before word, false start, sub w, replacement; "crack" sub w, replacement;"seeds" add p beginning of word; 
mjma1cy2	"the" sub p beginning of word, not in CMUDICT; 
mjma1cz2	"from" sub w, replacement, add p's after word, add w's after word, restart; "another" sub p beginning of word, not in CMUDICT, add n after word; add n after sentence;
mjma1da2	"forests" del p end of word; 
mjma1db2	"rain" sub p middle of word, not in CMUDICT; add n after sentence;
mjma1dc2	"scientists" del w before word, del p's beginning of word, del p end of word; "people" add n after word; "forests" del p end of word; 
mjma1dd2	"scientists" del w before word, del p beginning of word, sub p's end of word; "medicines" sub p middle of word, sub p end of word, not in CMUDICT; add n after sentence;
mjma1df2	"Scientists" sub p's end of word, not in CMUDICT; "dinosaurs" del p middle of word;
mjma1dg2	add n before sentence; "learned" sub p middle of word, not in CMUDICT;"Stegosaurus" add p's before word, false start(s); 
mjma1dj2	"dinosaur" sub p end of word, not in CMUDICT; "sharp" sub p's middle of word;
mjma1dk2	add n before sentence; "Scientists" sub p's end of word; "dinosaur" add p end of word; "bones" add n after word; "the" sub p beginning of word, not in CMUDICT; 
mjma1dn2	"ground" sub p end of word, not in CMUDICT;
mjma1dp2	add n before sentence; "the" sub w, replacemet, add w after word, restart; add n after sentence;
mjma1dq2	"scientists" del p end of word; add n after sentence;
mjma1ds2	"the" sub p beginning of word, not in CMUDICT; add n after sentence;
mjma1du2	"zoos" sub p end of word, not in CMUDICT;
mjma1dw2	"hay" sub w, replacment, add w after word, restart; add n after sentence;
mjma1dy2	"banana" sub p beginning of word; 
mjma2dz2	"that" del p end of word; "your" add n after word; add n after sentence;
mjma3eb2	add n before sentence; "loud" del p end of word;"strong" sub p beginning of word, not in CMUDICT; add n after sentence;
mjma3ec2	add n before sentence; "can" sub p middl of word, not in CMUDICT;"hairs" add n before word, sub w, replacement, add n after word, add w's after word, restart; "ears" add n after word; "trees" sub p end of word, not in CMUDICT; 
mjma3ed2	"protect" sub p middle of word, not in CMUDICT;
mjma3ee2	"can't" sub w, replacement, add w after word, restart; add n after sentence;
mjma3ef2	"can" sub p middle of word, not in CMUDICT; "headset" add p's before word, false start; "wearing" sub p middle of word, not in CMUDICT; add n after sentence;
mjma3eg2	"scientists" sub p's end of word, not in CMUDICT; "wondered" add n after word;"Tyrannosaurus" sub p's beginning of word; "ever" sub w, replacement, add w after word, restart; 
mjma3eh2	add n before sentence; "knew" sub w, replacement, add w after word, restart; "munched"add n after word; "didn't" del p's end of word; "it" sub w, replacement; "had" add n after word; add n after sentence;
mjma3ej2	"scientist" sub p's end of word, not in CMUDICT; "a" add n after word; add n after sentence;
mjma3ek2	"had" add p's before word, false start(s), add p after word, add w after word, repeat; "tooth" sub w, replacement, add n after word, add w after word, restart;add n after sentence;
mjma3el2	"scientist" sub p middle of word, sub p's end of word; "said" sub w, replacement, add w after word, restart; 
mjma3en2	"pulled" add p middle of word; "mold" sub p middle of word, not in CMUDICT, add n after word; 
mjma3eo2	add n before sentence; "mold" sub p middle of word, not in CMUDICT; "next" sub w, replacement; "to" add n after word; add n after sentence;
mjma3ep2	"ask" sub p's end of word, not in CMUDICT; add n after sentence;
mjma3er2	"asking" sub p's middle of word, not in CMUDICT;
mjma3eu2	"what" sub p beginning of word; 
mjma3ev2	"has" sub p end of word, not in CMUDICT; "uses" sub w, replacement;add n after sentence;
mjma3ew2	"can" sub p middle of word, not in CMUDICT; 
mjma3ex2	add n before sentence; "can" sub p middle of word, not in CMUDICT; "send" del p end of word; "messages" del p end of word, add n after word; "sick" add p end of word; 
mjmc1aa2	add n before sentence;"lightning" add n before word, sub p middle of word;add n after sentence;
mjmc1ab2	"Lightning" sub p middle of word;"the" sub p beginning of word;add n after sentence;
mjmc1ac2	"hits" del p end of word;"the" sub p beginning of word not in CMUDICT;"ground" del p end of word;add n after sentence;
mjmc1ad2	"Lightning" sub p middle of word;add n after sentence;
mjmc1af2	add n before sntenc (whisper);"away" add p before word;"lightning" sub p middle of word;add n after sentence;
mjmc1ai2	"Stay" add w's before word restart ("away" sub p middle of word);"water" add w's before word;add n after sentence;
mjmc1ak2	add n before sentence;"the" sub p beginning of word;"or" add n before word;add n after sentence;
mjmc1al2	add n before sentence;"Spring" add w before word repeat;"weather" sub p beginning of word;add n after sentence;
mjmc1an2	"The" sub p beginning of word;"winds" sub p end of word;"around" del p end of word;"and" del p end of word;add n after sentence;
mjmc1ao2	"thin" add n before word;"down" add n after word;"the" sub p beginning of word not in CMUDICT;"ground" del p end of word; add n after sentence (whisper);
mjmc1aq2	add n before sentence;"storms" del p end of word;"have" sub p end of word;add n after sentence;
mjmc1ar2	"The" add w's before word restart ("winds" del p end of word), sub p beginning of word;"dust" del p end fo word;add n after sentence;
mjmc1au2	"If" add w's before word restart ("gets" del all w's before word, del p beginning of word;"deep" add n after word, add p after word);"the" sub p beginning of word, del all w's after word;
mjmc1av2	"streets" del all w's before word, add w before word, del p end of word;"goes" add n after word;"it" add n after word;add n after sentence;
mjmc1ax2	"people" del all w's before word, del p's beginning of word;add n after sentence;
mjmc1az2	add nbefore sentence;"Experts" del p middle of word;"that's" add w's before word restart ("that's" sub p beginning of word;"good" sub w replacement), sub p beginning of word;add n after sentence (whisper);
mjmc1ba2	"helps" add n before word;"the" sub p beginning of word;"Earth" sub p end of word not in CMUDICT;add n after sentence;
mjmc1be2	"worms" del all w's before word, add w before word repeat;"the" sub p beginning of word;"food" add n after word;"the" sub p beginning of word;add n after sentence;
mjmc1bf2	"The worms" add n during words yawn;"the" sub p beginning of word;"into" add n before word, add n after word;add n after sentence;
mjmc1bh2	"an" add w beforeword repeat;"important" del p middle of word;add n after sentence;
mjmc1bi2	"shows" add n after word;"the" sub p beginning of word, add n after word;"is" add n before word;second "paper" del w before word, add w's after word;add n after sentence;
mjmc1bk2	add n before sentence;"use" add n before word;"parts" add n after word;"clothing" sub p's end of word;add n after sentence (whisper);
mjmc1bm2	"fix" add n after word;"let" add n after word;"them" sub p middle of word not in CMUDICT;add n after sentence;
mjmc1bn2	add n before sentence;"people" add n after word;"them" add n before word, sub p middle of word;add n after sentence (whisper);
mjmc1bq2	add n before sentence;"animals" add n after word;"the" sub p beginnig of word;"oceans" del p end of word;add n after sentence;
mjmc1br2	add n before sentence;"the" sub p beginnig of word;"oceans" del p end of word;add n after sentence;
mjmc1bs2	"California" del p middle of word;"working" add n after word;"seal" add p end of word;"homes" add w's before word restart ("homes" del p end of word);add n after sentence;
mjmc1bt2	"seals" add n after word;"the" sub p beginnig of word;add n after sentence;
mjmc1bu2	add n before sentence;"Scientists" del p middle of word;"to" add n before word, add n after word;"protect" add p's before word false start;"many" add n before word, add p's before word;"of" add n before word;add n after sentence;
mjmc1bv2	"Sea" add w before word;"turtles" del p end of word;"the" sub p beginning of word;add n after sentence;
mjmc1bx2	"back" add n after word;"the" sub p beginning of word;"water" sub p middle of word;add n after sentence (whisper);
mjmc1by2	"Dolphins" add n after word;"the" sub p beginning of word;add n after sentence;
mjmc1ca2	"the" sub p beginning of word;add n after sentence;
mjmc1cb2	add n before sentence;"the" sub p beginning of word;add n after sentence;
mjmc1ce2	add n before sentence;"live" add n before word;"the"sub p beginning of word;add n after sentence;
mjmc1ci2	"They" sub p beginning of word;"eat" add n after word;add n after sentence;
mjmc1cj2	"other" sub p end of word not in CMUDICT;"will" add n before word;"eat" add n before word, del p end of word, del all w's after word;
mjmc1cl2	"scientists" del p middle of word, add n after word;"examine" add n before word, del p's end of word, del all w's after word;add n after sentence (whisper);
mjmc1cm2	add n before sentence;"they" sub p beginning of word;"walkways" add n middle of word;"hang" add n before word, add p before word false start, add n after word;add n after sentence;
mjmc1co2	"forest" del p end of word, del all w's after word;add n after sentence;
mjmc1cq2	"other" sub p end of word;"grow" add n before word;"rain" add n after word;add n after sentence;
mjmc1cr2	"animals" del p middle of word;"like" add n after word;"frog" add p end of word;"there" sub p beginning of word;add n after sentence;
mjmc1ct2	"the" sub word replacement;add n after sentence;
mjmc1cu2	add n before sentence;"eat" add n before word;"the" add w's before word restart ("stink" sub w replacement);"bug" add n after word;"it" add n before word;add n after sentence (whisper);
mjmc1cv2	"birds" del all w's before word, del p beginning of word, add n after word;"look" del p end of word;add n after sentence;
mjmc1cw2	add n before sentence;"live" add n before word;"the" sub p beginning of word;add n after sentence;
mjmc1cx2	"They" add w's before word ("sharp" del w before word, add p end of word);"bills" add n after word;"crack" add n after word;
mjmc1cy2	"live" del w before word, del p beginning of word;"the" del p beginning of word;add n after sentence;
mjmc1da2	"in" add w after word;"forests" del p end of word;add n after sentence;
mjmc1db2	add n before sentence;"forest" del w before word,add n after word;"medicines" del p end of word;add n after sentence;
mjmc1dc2	add n before sentence;"scientists" add n before word, add n middle of word, del p end of word, add n after word;"to" add n before word, add n after word;"the" add w after word;"rain" add w before word;"forests" del p end of word;add n after sentence;
mjmc1dd2	"how" del all w's before word, del p beginning of word;"medicines" del p end of word;
mjmc1de2	add n before sentence;"medicines" del p end of word;"help" sub w replacement, add n after word;"people" add n after word;add n after sentence;
mjmc1df2	add n before sentence;"Scientists" sub p middle of word;"learning" add n before word, del p's end of word, del all w's after words;
mjmc1dg2	add n before sentence;"something" add n before word, add n after word;"Stegosaurus" del w before word, add p's end of word;add n after sentence;
mjmc1dh2	add n before sentence;"plates" add nbefore word, add n after word;"its" sub w replacement;"back" add n after word;"two" add n after word;add n after sentence;
mjmc1dj2	add n before sentence;"The" add w's before word restart ("The" sub p beginning of word;"dinosaurs" del p end of word, del w after word), sub p beginning of word;"dinosaurs" del p end of word;"had" add n before word, add n after word;"spikes" add n after word;"its" add w before word, del w after word;add n after sentence;
mjmc1dk2	add n before sentence;"Scientists" add w's before word restart ("Scientists" del p middle of word;"say" add n before word, add w before word repeat, "they" sub w replacement"dinosaur" add p end of word, add n after word;"bones" del p end of word), del p middle of word;"say" add n after word;"bones" add n after word;
mjmc1dm2	add n before sentence;"say" del w after word;"dinosaurs" del w before word, del p middle of word;add n after sentence;
mjmc1dn2	add n before sentence;"eggs" add n after word;"ground" del p end of word not in CMUDICT;add n after sentence;
mjmc1do2	"they" del w before word, add w's before word restart ("them" sub p beginning of word not in CMUDICT);"them" add n before word;"with" add n after word;add n after sentence;
mjmc1dp2	add n before sentence;"dinosaurs" del p middle of word;"hatched" del p end of word;"the" sub p beginning of word;add n after sentence;
mjmc1dq2	"found" add n after word;"dinosaur" del p middle of word;add n after sentence (whisper);
mjmc1dt2	add n before sentence;"say" del w before word;"bones" add n after word;"the" sub p beginning of word;"are" add n before word, add w after word;"the" sub p beginning of word;add nafter sentence;
mjmc1du2	"kinds" del w before word, del p's beginning of word;"zoos" add w before word, del p end of word;add n after sentence;
mjmc1dv2	"cooks" del p end of word, add n after word;"fix" add p before word;"food" add n before word, add n after word;add n after sentence;
mjmc3ea2	"loud" add n after word;"are" del all w's after word;
mjmc3ec2	add n during sentence;"Noises" add w's before word restart, add n before word;"hairs" add n before word, add w's before word restart ("hairs" add n after word);"inside" add n after word;"in" add n before word, add w before word, add n after word;"hurricane" add p end of word, add n after word;"winds" del p's end of word;add n after sentence (whisper);
mjmc3ee2	"should" add n after word;"played" add n after word;"loud" add n after word;"can't" del p end of word;"hear" add n after word;"talk" add n after word;"normal" del w before word, del p's end of word, del all w's after word;
mjmc3ef2	add n before sentence;"person" add n after word;"music" add n after word, del w after word;"a" add n before word, add n after word;"headset" add p's before word, add n after word;"you" add n before word, del all w's after word;
mjmc3eg2	add n before sentence;"For" sub w replacement;"years" add n before word, add p before word;"wondered" add n before word, add n after word;"if" add n after word;"had" add n before word, add w before word repeat, add n after word;add n after sentence;
mjmc3eh2	"munched" add n before word, add p's before word false start, del p end of word;"on" add n before word, add n after word;"but" add n before word;"didn't: add n before word, del p end of word;"if" add n before word;"had" add n before word;add n after sentence;
mjmc3ej2	add n before sentence;"a hipbone" add n before words,add n during words, add n after words;"Triceratops" del p end of word;add n after sentence;
mjmc3ek2	"The" sub p beginning of word;"had" add n before word, sub p end of word, add n after word;"tooth" add n before word, add n after word;"in" add n before word;add n after sentence;
mjmc3em2	"He" add w's before word restarts, repeats, add n's before word;"knew" add n after word;"rex" add n after word;"put" add n after word;"kind" add n after word;"clay" add n after word;"the" sub w replacement;"holes" add n before word, add n after word;"the" sub p beginning of word;"bone" add p end of word;add n after sentence;
mjmc3en2	"Then" add w's before word restart;"pulled" del p end of word, add n after word;"mold" add n before word;"mold...holes" add n during word yawn;add n after sentence;
mjmc3ep2	add n before sentence;"people" add n after word;"ever" add n before word;"ask" sub p middle of word;"you" add w before word;"did" sub w replacement, add n after word;
mjmc3eq2	add n before sentence;"hear" add n before word, add n after word;"question" del p middle of word;add n after sentence;
mjmc3er2	"some" add n before word;"learn" add n after word;"the...question" add n during words yawn;"question" add p end of word;"asking" sub p's middle of word;"their" sub p beginning of word;add n after sentence (whisper);
mjmc3et2	"Families" add w's before word restart ("use" del p end of word);"can" add n after word;"to" add n before word;"what" del w before word, add n after word;add n after sentence;
mjmc3ew2	add n before sentence;"can" add w's before word restart;"on" add w's before word restart ("on"add w's before word restart ("this" sub w replacement);"this" add p before word false start;"week's" del p end of word);"menu" add p end of word;add n after sentence (whisper);
